SYMBOL,DT,OPTION,QTY,PRICE,EXCHANGE,SPREAD,DELTA,IV,SPOT,,
IBM,10:50:11,1 NOV 19 136 P,4,1.5,NASDAQ,1.48x1.52,-0.603,14.53%,135.275,,
IBM,10:49:52,1 NOV 19 135 P,1,1.02,BATS,1.02x1.06,-0.474,14.66%,135.17,,
IBM,10:49:42,25 OCT 19 135 C,10,0.5,NASDAQ,.45x.50,1,++,135.17,,
IBM,10:49:42,25 OCT 19 135 C,1,0.5,BEST,.45x.50,1,++,135.17,,
IBM,10:49:42,25 OCT 19 135 C,1,0.5,BEST,.45x.50,1,++,135.17,,
IBM,10:49:18,1 NOV 19 135 P,8,1.05,BATS,1.04x1.05,-0.474,15.07%,135.17,,
IBM,10:49:18,1 NOV 19 135 P,7,1.05,BATS,1.04x1.05,-0.474,15.07%,135.17,,
IBM,10:49:03,8 NOV 19 136 C,1,1.15,NYSE,1.11x1.15,0.416,14.62%,135.17,,
IBM,10:48:45,8 NOV 19 135 P,1,2.45,CBOE,2.37x2.59,-0.489,23.31%,135.05,Spread,
IBM,10:48:35,25 OCT 19 135 C,5,0.4,BATS,.37x.40,1,++,135.05,,
IBM,10:47:51,1 NOV 19 135 P,2,1.16,CBOE,1.14x1.18,-0.506,15.09%,134.9493,Spread,
IBM,10:46:25,25 OCT 19 138 C,1,0.01,NASDAQ,.00x.02,0,++,134.91,,
IBM,10:46:25,25 OCT 19 138 C,4,0.01,NYSE,.00x.01,0,++,134.91,,
IBM,10:46:13,1 NOV 19 136 P,1,1.77,NASDAQ,1.75x1.77,-0.648,15.11%,134.91,,
IBM,10:46:13,1 NOV 19 136 P,1,1.77,NASDAQ,1.76x1.80,-0.648,15.11%,134.91,,
IBM,10:46:13,1 NOV 19 136 P,5,1.77,BEST,1.77x1.80,-0.648,15.11%,134.91,,
IBM,10:45:44,1 NOV 19 132 C,2,3.27,CBOE,3.25x3.35,0.781,19.89%,134.82,,
IBM,10:45:44,1 NOV 19 132 C,4,3.27,CBOE,3.25x3.35,0.781,19.89%,134.82,,
IBM,10:45:44,1 NOV 19 132 C,4,3.27,CBOE,3.25x3.35,0.781,19.89%,134.82,,
IBM,10:45:18,25 OCT 19 138 C,1,0.01,PHLX,.00x.02,0,++,134.82,Spread,
IBM,10:45:18,25 OCT 19 138 C,1,0.01,PHLX,.00x.01,0,++,134.82,Spread,
IBM,10:40:27,1 NOV 19 136 P,3,1.81,NASDAQ,1.81x1.87,-0.663,14.84%,134.82,,
IBM,10:40:27,1 NOV 19 136 P,5,1.81,BATS,1.81x1.87,-0.663,14.84%,134.82,,
IBM,10:40:09,1 NOV 19 136 C,2,0.68,ISE,.67x.71,0.347,15.85%,134.82,Spread,
IBM,10:40:06,1 NOV 19 136 C,3,0.69,NASDAQ,.69x.72,0.348,16.00%,134.82,,
IBM,10:38:36,25 OCT 19 135 C,3,0.29,NYSE,.28x.29,0,++,134.88,,
IBM,10:38:17,1 NOV 19 129 P,1,0.13,PHLX,.12x.14,-0.071,22.04%,134.88,,
IBM,10:37:52,25 OCT 19 138 C,1,0.01,PHLX,.00x.02,0,++,134.77,Spread,
IBM,10:37:28,25 OCT 19 135 C,2,0.25,C2,.23x.28,0,++,134.77,,
IBM,10:37:10,1 NOV 19 136 C,2,0.68,ISE,.65x.70,0.343,16.11%,134.77,Spread,
IBM,10:37:10,1 NOV 19 132 C,2,3.2,ISE,3.15x3.25,0.783,19.33%,134.77,Spread,
IBM,10:37:01,1 NOV 19 135 P,2,1.3,NASDAQ,1.28x1.34,-0.529,15.73%,134.77,,
IBM,10:37:01,1 NOV 19 135 P,2,1.3,NASDAQ,1.28x1.30,-0.529,15.73%,134.77,,
IBM,10:36:25,25 OCT 19 135 C,4,0.29,PHLX,.26x.30,0,++,134.8,,
IBM,10:34:56,1 NOV 19 136 C,2,0.67,AMEX,.66x.71,0.348,15.56%,134.85,,
IBM,10:34:56,1 NOV 19 136 C,3,0.67,AMEX,.66x.71,0.348,15.56%,134.85,,
IBM,10:34:15,1 NOV 19 129 P,1,0.13,CBOE,.12x.14,-0.071,21.96%,134.85,,
IBM,10:34:15,1 NOV 19 129 P,1,0.13,CBOE,.12x.14,-0.071,21.96%,134.85,,
IBM,10:33:30,8 NOV 19 135 P,5,2.72,NYSE,2.57x2.72,-0.504,24.74%,134.81,,
IBM,10:32:22,25 OCT 19 135 C,6,0.3,BEST,.30x.32,0,++,134.87,,
IBM,10:31:52,25 OCT 19 135 C,10,0.35,PHLX,.31x.35,1,++,135,,
IBM,10:31:14,25 OCT 19 131 P,1,0.01,PHLX,.00x.02,0,++,135,,
IBM,10:30:45,8 NOV 19 136 C,1,1.07,BEST,1.04x1.07,0.397,14.60%,134.98,,
IBM,10:30:31,1 NOV 19 135 P,1,1.18,CBOE,1.16x1.21,-0.501,15.57%,134.98,,
IBM,10:30:22,1 NOV 19 136 C,10,0.8,CBOE,.78x.82,0.374,16.74%,134.98,,
IBM,10:30:17,1 NOV 19 136 C,5,0.82,NASDAQ,.78x.82,0.377,17.02%,134.98,,
IBM,10:30:12,8 NOV 19 136 C,1,1.1,NASDAQ,1.05x1.10,0.399,14.89%,134.98,,
IBM,10:30:01,1 NOV 19 136 C,1,0.78,NASDAQ,.77x.78,0.372,16.46%,134.98,,
IBM,10:30:00,8 NOV 19 136 C,1,1.07,BEST,1.03x1.07,0.397,14.60%,134.98,,
IBM,10:29:22,1 NOV 19 136 C,7,0.77,BATS,.74x.77,0.368,16.49%,134.9477,,
IBM,10:29:22,25 OCT 19 135 C,10,0.35,NASDAQ,.32x.36,0,++,134.9477,,
IBM,10:28:48,1 NOV 19 136 C,1,0.75,CBOE,.74x.78,0.367,16.14%,134.96,,
IBM,10:28:48,1 NOV 19 136 C,1,0.75,CBOE,.74x.78,0.367,16.14%,134.96,,
IBM,10:28:48,1 NOV 19 136 C,1,0.75,CBOE,.74x.78,0.367,16.14%,134.96,,
IBM,10:28:48,1 NOV 19 136 C,2,0.75,CBOE,.74x.78,0.367,16.14%,134.96,,
IBM,10:28:28,25 OCT 19 131 P,1,0.01,CBOE,.00x.02,0,++,134.96,,
IBM,10:27:56,1 NOV 19 136 C,11,0.8,PHLX,.77x.81,0.386,16.01%,135.1175,,
IBM,10:27:51,25 OCT 19 140 P,1,4.99,CBOE,4.95x5.85,-1,++,135.1175,,
IBM,10:27:37,1 NOV 19 136 C,5,0.75,BOX,.74x.78,0.38,15.31%,135.1175,,
IBM,10:27:37,1 NOV 19 136 C,5,0.75,BOX,.74x.78,0.38,15.31%,135.1175,,
IBM,10:27:24,25 OCT 19 134 P,4,0.1,NASDAQ,.10x.11,0,++,135.1175,,
IBM,10:27:18,25 OCT 19 134 P,14,0.09,CBOE,.07x.11,0,++,135.1175,Spread,
IBM,10:27:18,25 OCT 19 134 P,2,0.09,CBOE,.07x.11,0,++,135.1175,Spread,
IBM,10:27:08,25 OCT 19 135 C,4,0.35,PHLX,.31x.36,1,++,135.1175,,
IBM,10:27:07,25 OCT 19 135 C,1,0.31,BEST,.30x.36,1,++,135.1175,,
IBM,10:27:06,8 NOV 19 136 C,4,1.1,BEST,1.10x1.12,0.409,14.35%,135.1175,,
IBM,10:27:03,8 NOV 19 136 C,16,1.1,BEST,1.10x1.13,0.409,14.35%,135.1175,,
IBM,10:26:52,8 NOV 19 135 P,2,2.4,PHLX,2.32x2.52,-0.475,23.89%,135.28,,
IBM,10:26:48,1 NOV 19 136 C,10,0.83,PHLX,.79x.84,0.404,15.53%,135.28,,
IBM,10:26:48,25 OCT 19 135 C,35,0.43,CBOE,.41x.46,1,++,135.28,,
IBM,10:26:45,1 NOV 19 149 C,1,0.01,AMEX,.00x.01,0.006,27.70%,135.28,,
IBM,10:26:33,25 OCT 19 134 P,2,0.07,BEST,.05x.07,0,++,135.28,,
IBM,10:26:29,25 OCT 19 138 C,5,0.02,NASDAQ,.01x.03,0,++,135.28,,
IBM,10:26:29,25 OCT 19 138 C,5,0.02,BEST,.00x.02,0,++,135.28,,
IBM,10:26:29,25 OCT 19 138 C,5,0.02,BATS,.00x.02,0,++,135.28,,
IBM,10:26:26,25 OCT 19 134 P,3,0.05,NASDAQ,.04x.05,0,++,135.28,,
IBM,10:26:25,1 NOV 19 136 C,1,0.82,NYSE,.79x.82,0.403,15.40%,135.28,,
IBM,10:26:25,1 NOV 19 136 C,11,0.82,NASDAQ,.79x.82,0.403,15.40%,135.28,,
IBM,10:26:17,1 NOV 19 136 C,5,0.81,NASDAQ,.81x.85,0.402,15.26%,135.28,,
IBM,10:26:16,1 NOV 19 136 C,1,0.83,BOX,.81x.83,0.404,15.53%,135.28,,
IBM,10:26:14,25 OCT 19 135 C,1,0.44,BEST,.44x.51,1,++,135.28,,
IBM,10:26:14,25 OCT 19 135 C,5,0.44,NASDAQ,.44x.51,1,++,135.28,,
IBM,10:26:14,25 OCT 19 135 C,3,0.44,NASDAQ,.44x.51,1,++,135.28,,
IBM,10:26:14,25 OCT 19 135 C,1,0.44,NASDAQ,.44x.51,1,++,135.28,,
IBM,10:26:11,1 NOV 19 136 C,15,0.85,NASDAQ,.80x.85,0.406,15.81%,135.28,,
IBM,10:26:07,25 OCT 19 135 C,1,0.52,BEST,.46x.53,1,++,135.28,,
IBM,10:26:07,25 OCT 19 135 C,1,0.52,BEST,.46x.53,1,++,135.28,,
IBM,10:26:07,25 OCT 19 135 C,1,0.52,BEST,.46x.53,1,++,135.28,,
IBM,10:26:07,25 OCT 19 135 C,2,0.52,BEST,.46x.53,1,++,135.28,,
IBM,10:26:05,25 OCT 19 135 C,10,0.46,BEST,.46x.53,1,++,135.28,,
IBM,10:25:59,25 OCT 19 135 C,5,0.5,PHLX,.46x.55,1,++,135.24,,
IBM,10:25:53,25 OCT 19 135 C,10,0.5,BATS,.50x.53,1,++,135.24,,
IBM,10:25:52,25 OCT 19 135 C,4,0.49,NASDAQ,.49x.51,1,++,135.24,,
IBM,10:25:52,25 OCT 19 135 C,4,0.5,BATS,.50x.56,1,++,135.24,,
IBM,10:25:52,25 OCT 19 135 C,3,0.49,NASDAQ,.50x.51,1,++,135.24,,
IBM,10:25:50,25 OCT 19 135 C,1,0.51,NASDAQ,.49x.56,1,++,135.24,,
IBM,10:25:50,25 OCT 19 135 C,4,0.5,NASDAQ,.50x.56,1,++,135.24,,
IBM,10:25:50,25 OCT 19 135 C,4,0.5,BEST,.50x.56,1,++,135.24,,
IBM,10:25:48,1 NOV 19 136 C,20,0.86,NASDAQ,.83x.86,0.403,16.17%,135.24,,
IBM,10:25:46,1 NOV 19 136 C,5,0.86,ISE,.83x.86,0.403,16.17%,135.24,,
IBM,10:25:32,25 OCT 19 135 C,5,0.52,CBOE,.49x.54,1,++,135.24,,
IBM,10:25:32,25 OCT 19 135 C,4,0.52,CBOE,.49x.54,1,++,135.24,,
IBM,10:25:28,25 OCT 19 135 C,5,0.52,CBOE,.49x.54,1,++,135.24,,
IBM,10:25:28,25 OCT 19 135 C,5,0.52,CBOE,.49x.54,1,++,135.24,,
IBM,10:25:15,1 NOV 19 136 C,3,0.85,NASDAQ,.83x.86,0.402,16.03%,135.24,,
IBM,10:25:15,1 NOV 19 136 C,5,0.85,BEST,.83x.85,0.402,16.03%,135.24,,
IBM,10:25:15,1 NOV 19 136 C,5,0.85,BEST,.83x.85,0.402,16.03%,135.24,,
IBM,10:25:15,25 OCT 19 134 P,2,0.04,CBOE,.03x.06,0,++,135.24,,
IBM,10:25:15,25 OCT 19 134 P,1,0.04,CBOE,.03x.06,0,++,135.24,,
IBM,10:25:15,25 OCT 19 135 C,2,0.48,BEST,.48x.53,1,++,135.24,,
IBM,10:25:15,25 OCT 19 135 C,1,0.5,BEST,.48x.50,1,++,135.24,,
IBM,10:25:15,1 NOV 19 135 P,2,1.01,CBOE,1.01x1.05,-0.464,14.97%,135.24,,
IBM,10:25:15,1 NOV 19 135 P,1,1.01,CBOE,1.01x1.05,-0.464,14.97%,135.24,,
IBM,10:25:14,25 OCT 19 135 C,6,0.5,BATS,.48x.50,1,++,135.24,,
IBM,10:25:13,25 OCT 19 135 C,1,0.48,BEST,.46x.48,1,++,135.24,,
IBM,10:25:08,1 NOV 19 136 C,11,0.83,BEST,.82x.85,0.4,15.76%,135.24,,
IBM,10:25:08,1 NOV 19 136 C,5,0.82,BEST,.82x.85,0.399,15.62%,135.24,,
IBM,10:25:05,1 NOV 19 136 C,1,0.83,CBOE,.82x.85,0.4,15.76%,135.24,,
IBM,10:25:03,1 NOV 19 136 C,10,0.82,CBOE,.82x.84,0.399,15.62%,135.24,,
IBM,10:25:03,1 NOV 19 136 C,10,0.82,CBOE,.82x.84,0.399,15.62%,135.24,,
IBM,10:25:01,1 NOV 19 136 C,5,0.83,BEST,.82x.85,0.4,15.76%,135.24,,
IBM,10:24:59,25 OCT 19 135 C,1,0.5,NYSE,.44x.50,1,++,135.03,,
IBM,10:24:57,25 OCT 19 135 C,1,0.46,CBOE,.42x.48,1,++,135.03,,
IBM,10:24:57,1 NOV 19 135 P,2,1.03,BATS,1.02x1.03,-0.494,13.89%,135.03,,
IBM,10:24:47,25 OCT 19 135 C,10,0.42,PHLX,.37x.42,1,++,135.03,,
IBM,10:24:30,25 OCT 19 135 C,35,0.39,BOX,.37x.42,1,++,135.03,,
IBM,10:24:29,25 OCT 19 135 C,29,0.42,BATS,.42x.46,1,++,135.03,,
IBM,10:24:28,25 OCT 19 131 P,3,0.01,AMEX,.01x.02,0,++,135.03,,
IBM,10:24:27,25 OCT 19 135 C,3,0.45,NYSE,.41x.45,1,++,135.03,,
IBM,10:24:26,25 OCT 19 135 C,1,0.45,NYSE,.40x.45,1,++,135.03,,
IBM,10:24:26,25 OCT 19 135 C,1,0.45,NYSE,.40x.45,1,++,135.03,,
IBM,10:24:25,1 NOV 19 136 C,9,0.77,BEST,.75x.77,0.375,16.05%,135.03,,
IBM,10:24:25,1 NOV 19 136 C,9,0.77,NASDAQ,.74x.77,0.375,16.05%,135.03,,
IBM,10:24:25,25 OCT 19 135 C,2,0.4,BATS,.35x.40,1,++,135.03,,
IBM,10:24:25,1 NOV 19 129 P,1,0.13,BEST,.11x.13,-0.069,22.46%,135.03,Spread,
IBM,10:24:22,1 NOV 19 136 C,1,0.75,BOX,.73x.75,0.373,15.77%,135.03,,
IBM,10:24:19,25 OCT 19 135 C,1,0.36,NASDAQ,.33x.36,1,++,135.03,,
IBM,10:24:07,1 NOV 19 135 P,2,1.11,BEST,1.09x1.11,-0.494,14.96%,135.03,,
IBM,10:24:04,1 NOV 19 135 P,2,1.11,BEST,1.09x1.11,-0.494,14.96%,135.03,,
IBM,10:24:04,1 NOV 19 138 P,1,3.14,BEST,3.05x3.40,-0.877,13.51%,135.03,,
IBM,10:24:00,25 OCT 19 135 C,1,0.37,CBOE,.35x.39,1,++,135.03,,
IBM,10:23:54,25 OCT 19 135 C,25,0.36,CBOE,.34x.39,0,++,134.98,,
IBM,10:23:42,1 NOV 19 136 C,1,0.75,BEST,.73x.75,0.369,16.03%,134.98,,
IBM,10:23:42,1 NOV 19 136 C,1,0.75,NYSE,.73x.75,0.369,16.03%,134.98,,
IBM,10:23:30,1 NOV 19 135 P,3,1.14,NASDAQ,1.12x1.17,-0.501,15.03%,134.98,,
IBM,10:23:22,1 NOV 19 136 C,2,0.73,NASDAQ,.72x.75,0.366,15.75%,134.98,,
IBM,10:23:21,25 OCT 19 135 C,3,0.35,BATS,.32x.36,0,++,134.98,,
IBM,10:23:20,25 OCT 19 129 C,1,5.98,AMEX,5.90x6.10,1,0.00%,134.98,Spread,
IBM,10:23:20,1 NOV 19 132 C,2,3.4,CBOE,3.35x3.45,0.792,19.96%,134.98,,
IBM,10:23:20,1 NOV 19 132 C,1,3.4,CBOE,3.35x3.40,0.792,19.96%,134.98,,
IBM,10:22:52,25 OCT 19 135 C,1,0.31,CBOE,.29x.33,0,++,134.84,,
IBM,10:22:50,1 NOV 19 136 C,2,0.7,BATS,.68x.73,0.351,16.04%,134.84,,
IBM,10:22:44,1 NOV 19 136 C,1,0.69,BEST,.66x.69,0.35,15.90%,134.84,,
IBM,10:22:13,25 OCT 19 135 C,7,0.27,CBOE,.25x.29,0,++,134.84,,
IBM,10:22:10,25 OCT 19 135 C,2,0.27,BATS,.24x.27,0,++,134.84,,
IBM,10:21:38,25 OCT 19 135 C,1,0.25,C2,.25x.29,0,++,134.843,,
IBM,10:20:25,1 NOV 19 136 C,3,0.63,NASDAQ,.60x.63,0.33,15.74%,134.695,,
IBM,10:20:25,1 NOV 19 145 P,1,10.2,CBOE,10.20x10.35,-1,--,134.695,,
IBM,10:20:25,8 NOV 19 136 C,1,0.92,ISE,.89x.93,0.365,14.19%,134.695,Spread,
IBM,10:20:25,25 OCT 19 138 P,4,3.2,BEST,3.20x3.25,-1,--,134.695,,
IBM,10:20:25,25 OCT 19 138 P,10,3.2,BEST,3.20x3.35,-1,--,134.695,,
IBM,10:20:25,25 OCT 19 138 P,5,3.2,AMEX,3.20x3.35,-1,--,134.695,,
IBM,10:20:25,25 OCT 19 138 P,5,3.2,NYSE,3.20x3.35,-1,--,134.695,,
IBM,10:20:25,25 OCT 19 138 P,10,3.2,BEST,3.20x3.35,-1,--,134.695,,
IBM,10:20:25,1 NOV 19 129 P,2,0.13,NYSE,.13x.14,-0.072,21.52%,134.695,,
IBM,10:20:15,25 OCT 19 138 P,2,3.3,CBOE,3.25x3.35,-1,--,134.695,Spread,
IBM,10:20:13,25 OCT 19 134 P,7,0.11,NASDAQ,.09x.12,0,++,134.695,,
IBM,10:20:13,25 OCT 19 134 P,1,0.11,NASDAQ,.11x.12,0,++,134.695,,
IBM,10:20:02,1 NOV 19 129 P,1,0.14,ISE,.13x.14,-0.076,21.90%,134.695,Spread,
IBM,10:19:54,1 NOV 19 136 P,2,1.85,CBOE,1.85x1.91,-0.715,13.12%,134.5985,Spread,
IBM,10:19:49,8 NOV 19 136 C,1,0.89,BEST,.89x.90,0.356,14.24%,134.5985,,
IBM,10:19:34,1 NOV 19 136 P,2,1.87,CBOE,1.87x1.94,-0.71,13.44%,134.5985,Spread,
IBM,10:19:34,1 NOV 19 136 P,1,1.87,CBOE,1.87x1.94,-0.71,13.44%,134.5985,Spread,
IBM,10:19:17,25 OCT 19 131 P,1,0.01,ISE,.01x.02,0,++,134.5985,Spread,
IBM,10:19:17,1 NOV 19 136 P,1,1.9,CBOE,1.89x1.96,-0.704,13.91%,134.5985,Spread,
IBM,10:17:12,1 NOV 19 136 P,4,2.03,AMEX,2.03x2.05,-0.704,14.85%,134.5,,
IBM,10:16:17,25 OCT 19 140 P,1,5.47,BEST,5.40x5.55,-1,--,134.51,Spread,
IBM,10:16:17,1 NOV 19 135 P,1,1.39,BEST,1.36x1.42,-0.568,15.02%,134.51,Spread,
IBM,10:16:16,1 NOV 19 136 C,1,0.56,BOX,.56x.57,0.306,15.57%,134.51,,
IBM,10:15:03,1 NOV 19 135 P,1,1.41,BEST,1.37x1.43,-0.569,15.17%,134.495,,
IBM,10:14:37,1 NOV 19 136 C,1,0.53,PHLX,.52x.55,0.295,15.47%,134.4329,Spread,
IBM,10:13:24,1 NOV 19 129 P,1,0.15,CBOE,.13x.15,-0.081,21.80%,134.5314,Spread,
IBM,10:12:48,25 OCT 19 150 P,1,15.47,CBOE,15.25x15.70,-1,--,134.45,Spread,
IBM,10:12:48,25 OCT 19 150 P,1,15.45,ISE,15.25x15.70,-1,--,134.45,Spread,
IBM,10:11:59,25 OCT 19 134 P,1,0.16,BATS,.16x.18,0,++,134.405,,
IBM,10:11:47,1 NOV 19 129 P,2,0.15,NASDAQ,.14x.15,-0.082,21.43%,134.405,,
IBM,10:08:12,25 OCT 19 135 C,1,0.15,BEST,.14x.15,0,++,134.45,,
IBM,10:07:46,1 NOV 19 135 P,2,1.42,BOX,1.42x1.49,-0.575,15.03%,134.46,,
IBM,10:07:46,1 NOV 19 135 P,3,1.42,BOX,1.42x1.49,-0.575,15.03%,134.46,,
IBM,10:07:46,1 NOV 19 135 P,1,1.42,C2,1.42x1.49,-0.575,15.03%,134.46,,
IBM,10:06:57,25 OCT 19 134 P,4,0.17,BEST,.15x.18,0,++,134.44,,
IBM,10:06:19,8 NOV 19 136 C,12,0.82,NASDAQ,.82x.86,0.338,14.08%,134.44,,
IBM,10:04:34,25 OCT 19 134 P,1,0.21,BEST,.20x.21,0,++,134.42,,
IBM,10:03:51,25 OCT 19 135 C,5,0.13,BEST,.13x.15,0,++,134.47,,
IBM,10:03:31,25 OCT 19 128 P,8,0.01,NYSE,.01x.02,0,++,134.47,,
IBM,10:02:41,25 OCT 19 135 C,1,0.15,CBOE,.15x.17,0,++,134.49,Spread,
IBM,10:02:04,1 NOV 19 135 P,1,1.39,PHLX,1.37x1.44,-0.571,14.86%,134.49,,
IBM,10:01:11,1 NOV 19 129 P,1,0.16,CBOE,.14x.16,-0.085,21.88%,134.44,Spread,
IBM,9:58:09,25 OCT 19 131 P,10,0.02,BATS,.02x.03,0,++,134.29,,
IBM,9:57:00,1 NOV 19 135 P,9,1.52,NYSE,1.49x1.52,-0.598,15.03%,134.29,,
IBM,9:57:00,1 NOV 19 135 P,1,1.52,NYSE,1.49x1.52,-0.598,15.03%,134.29,,
IBM,9:56:47,1 NOV 19 135 P,1,1.52,CBOE,1.48x1.52,-0.59,15.41%,134.335,,
IBM,9:56:47,1 NOV 19 135 P,1,1.52,CBOE,1.48x1.52,-0.59,15.41%,134.335,,
IBM,9:56:32,1 NOV 19 135 P,2,1.51,CBOE,1.47x1.54,-0.591,15.27%,134.335,Spread,
IBM,9:56:28,1 NOV 19 157.5 C,8,0.01,CBOE,.00x.06,0.004,43.05%,134.335,,
IBM,9:56:28,1 NOV 19 125 P,8,0.05,CBOE,.05x.06,-0.026,26.96%,134.335,,
IBM,9:55:31,25 OCT 19 138 C,1,0.01,BEST,.01x.02,0,++,134.28,,
IBM,9:55:28,1 NOV 19 135 P,1,1.53,PHLX,1.53x1.58,-0.599,15.09%,134.28,,
IBM,9:55:28,1 NOV 19 135 P,4,1.54,PHLX,1.53x1.58,-0.598,15.23%,134.28,,
IBM,9:55:07,1 NOV 19 135 P,3,1.54,BEST,1.52x1.58,-0.598,15.23%,134.28,,
IBM,9:54:58,1 NOV 19 135 P,2,1.54,BEST,1.50x1.54,-0.594,15.44%,134.305,,
IBM,9:54:15,1 NOV 19 136 C,1,0.53,BEST,.52x.54,0.287,16.05%,134.305,,
IBM,9:54:11,25 OCT 19 135 C,2,0.12,BATS,.12x.14,0,++,134.305,,
IBM,9:54:11,25 OCT 19 135 C,5,0.12,NASDAQ,.12x.14,0,++,134.305,,
IBM,9:54:11,25 OCT 19 135 C,5,0.12,NASDAQ,.12x.14,0,++,134.305,,
IBM,9:53:26,1 NOV 19 135 P,2,1.5,CBOE,1.48x1.55,-0.592,15.09%,134.33,Spread,
IBM,9:53:07,1 NOV 19 135 P,2,1.49,CBOE,1.47x1.55,-0.593,14.95%,134.33,Spread,
IBM,9:52:09,1 NOV 19 129 P,1,0.16,C2,.14x.16,-0.085,21.86%,134.43,,
IBM,9:50:38,25 OCT 19 135 C,20,0.17,CBOE,.15x.18,0,++,134.34,,
IBM,9:49:15,25 OCT 19 135 C,1,0.14,CBOE,.11x.15,0,++,134.32,,
IBM,9:47:15,1 NOV 19 135 P,1,1.39,CBOE,1.36x1.42,-0.564,15.17%,134.53,Spread,
IBM,9:46:06,8 NOV 19 135 P,1,2.69,CBOE,2.60x2.78,-0.518,23.46%,134.605,Spread,
IBM,9:45:50,25 OCT 19 128 P,32,0.01,BEST,.00x.02,0,++,134.69,,
IBM,9:45:50,1 NOV 19 135 P,25,1.35,BEST,1.35x1.38,-0.54,15.83%,134.69,,
IBM,9:44:37,25 OCT 19 131 P,1,0.02,PHLX,.01x.03,0,++,134.815,Spread,
IBM,9:44:35,25 OCT 19 135 C,1,0.23,BATS,.22x.26,0,++,134.815,,
IBM,9:43:27,1 NOV 19 135 P,2,1.23,CBOE,1.19x1.25,-0.51,15.76%,134.91,,
IBM,9:43:03,1 NOV 19 135 P,3,1.2,BATS,1.19x1.20,-0.511,15.36%,134.91,,
IBM,9:42:45,25 OCT 19 135 C,16,0.33,BATS,.32x.33,0,++,134.82,,
IBM,9:42:45,1 NOV 19 135 P,1,1.18,CBOE,1.16x1.22,-0.525,14.47%,134.82,,
IBM,9:42:44,1 NOV 19 155 C,1,0.03,AMEX,.00x.06,0.011,43.54%,134.82,Spread,
IBM,9:42:44,1 NOV 19 135 P,1,1.22,AMEX,1.18x1.23,-0.524,15.00%,134.82,Spread,
IBM,9:41:57,1 NOV 19 136 C,2,0.69,BOX,.66x.69,0.358,15.39%,134.94,,
IBM,9:41:41,8 NOV 19 136 C,1,0.98,PHLX,.93x.98,0.387,13.86%,134.94,,
IBM,9:41:22,25 OCT 19 135 C,1,0.33,CBOE,.30x.36,0,++,134.94,Spread,
IBM,9:41:22,1 NOV 19 135 P,1,1.21,CBOE,1.19x1.25,-0.506,15.70%,134.94,,
IBM,9:41:22,1 NOV 19 135 P,1,1.21,CBOE,1.19x1.25,-0.506,15.70%,134.94,,
IBM,9:41:04,25 OCT 19 135 C,10,0.34,BEST,.32x.34,0,++,134.94,,
IBM,9:40:36,1 NOV 19 135 P,8,1.2,CBOE,1.17x1.23,-0.517,15.08%,134.87,,
IBM,9:40:36,1 NOV 19 135 P,7,1.2,CBOE,1.17x1.23,-0.517,15.08%,134.87,,
IBM,9:40:10,25 OCT 19 135 C,1,0.35,BATS,.30x.35,0,++,134.87,,
IBM,9:40:10,25 OCT 19 135 C,1,0.35,BATS,.30x.35,0,++,134.87,,
IBM,9:40:07,25 OCT 19 134 P,1,0.11,BEST,.09x.12,0,++,134.87,,
IBM,9:40:07,25 OCT 19 134 P,1,0.11,BEST,.09x.12,0,++,134.87,,
IBM,9:40:07,25 OCT 19 134 P,4,0.11,BEST,.09x.12,0,++,134.87,,
IBM,9:40:07,25 OCT 19 134 P,4,0.11,BEST,.09x.12,0,++,134.87,,
IBM,9:40:03,1 NOV 19 136 C,1,0.7,BATS,.69x.70,0.354,15.89%,134.87,,
IBM,9:39:13,25 OCT 19 135 C,1,0.31,PHLX,.27x.35,0,++,134.86,,
IBM,9:39:01,1 NOV 19 135 P,2,1.25,CBOE,1.21x1.29,-0.517,15.69%,134.86,Spread,
IBM,9:38:26,25 OCT 19 135 C,4,0.3,NASDAQ,.27x.30,0,++,134.7144,,
IBM,9:37:16,1 NOV 19 135 P,1,1.26,CBOE,1.23x1.33,-0.527,15.33%,134.79,,
IBM,9:37:16,1 NOV 19 135 P,1,1.26,CBOE,1.23x1.33,-0.527,15.33%,134.79,,
IBM,9:36:57,1 NOV 19 136 P,5,1.91,BEST,1.91x1.92,-0.65,16.20%,134.81,,
IBM,9:36:50,25 OCT 19 134 P,6,0.15,BATS,.11x.15,0,++,134.81,,
IBM,9:35:25,1 NOV 19 135 P,1,1.22,BEST,1.22x1.30,-0.569,13.16%,134.57,,
IBM,9:35:21,1 NOV 19 136 C,3,0.68,BATS,.61x.68,0.329,17.10%,134.57,,
IBM,9:35:09,25 OCT 19 135 C,10,0.25,BEST,.20x.25,0,++,134.57,,
IBM,9:35:06,25 OCT 19 135 C,2,0.22,BATS,.17x.22,0,++,134.57,,
IBM,9:34:48,8 NOV 19 136 C,3,0.88,BATS,.83x.88,0.354,14.16%,134.59,,
IBM,9:34:10,25 OCT 19 135 C,2,0.2,BEST,.16x.20,0,++,134.59,,
IBM,9:34:03,25 OCT 19 135 C,1,0.18,PHLX,.18x.20,0,++,134.59,,
IBM,9:33:44,1 NOV 19 129 P,1,0.15,NASDAQ,.15x.16,-0.08,21.88%,134.56,,
